"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Polinesia Francesa","PYF","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447694406.58465","1665049947.00513","1858050386.7547","1865939497.06989","1894115139.60688","2110433369.52196","2347832641.94274","2062330319.8307","1815731160.58865","2043229119.9112","1808698927.34727","1909184057.10587","1961540014.8278","1718075713.6757","1834115472.19934","","","","","",
"Qatar","QAT","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128004244505.494","149394230769.231","150901648351.649","147625274725.275","100084615384.615","79600274725.2748","93787087912.0879","110575000000","100989560439.56","81411263736.2638","",
"Rumania","ROU","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","2382000000","2864000000","4021000000","5295000000","5837000000","6679000000","7407000000","8784000000","10210000000","12160000000","13575000000","12503000000","12336000000","13603000000","11036000000","10564000000","11399000000","12415000000","11502000000","6555000000","5050000000","5077000000","5754000000","7311000000","9484000000","9718000000","10150000000","9784000000","9839000000","12230000000","13529000000","16116000000","20295000000","26653000000","25560000386.4654","32309535304.5878","46158822112.0707","60039399770.601","47835031536.7181","55642042093.8163","70591286181.6973","66745503430.8707","81000128212.3756","87670266271.7366","78455191744.9203","84172750264.1562","95044510179.3722","107381758001.83","107969136641.879","99796213655.7602","",
"Federación de Rusia","RUS","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78051420000","96021270000","106115130000","104391360000","90548550000","84633120000","115273010000","116072820000","122862370000","158542460000","212827710000","286350560000","362970300000","435974480000","585253740000","376350610000","479896880000","616135190000","637532440000","634134570000","609723240000","430301780000","372865380000","457060810000","561476020000","535511360000","425197530000","",
"Rwanda","RWA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","718861175.979375","973344046.887583","1131083813.41019","1314518254.16909","1344590286.92901","1460512709.85794","1525992297.61223","1925634675.11242","2061894401.99602","2270363897.8069","1940494862.6571","",
"Asia meridional","SAS","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","8428672789.85047","9800579443.95463","11334083362.9106","12687971812.0049","15854871498.9846","19159056445.0268","19237923103.7188","19510564606.2805","20860065958.6842","21565787939.6026","20988041622.0839","21768825048.373","24942192963.7534","27661910884.6453","31265068421.9359","35664302317.6315","37040551128.9237","40729151942.8389","43905125947.4468","50783129980.9435","61249566777.9764","64857183050.0375","69973119535.0777","70712133209.8692","76711792703.8889","88809187462.4813","91727718633.5374","101256987010.578","120466899903.864","156671629391.94","201903650551.65","248673158841.773","305985860069.661","382132119228.961","329948653199.204","427066837263.805","538611133391.171","535083972414.576","564721244294.672","588309558714.94","532892398447.168","536576061067.09","605210518129.197","664626573873.762","675225827262.508","593670833947.543","",
"Arabia Saudita","SAU","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","2926342588.83146","4381443019.16032","8263662269.7048","32735211276.8268","30569029428.5027","40271954685.6295","46447370487.196","43461485488.608","67765863877.4766","114207846049.825","130400270045.494","92827929399.2084","65883029490.5919","55022817395.3741","43457784923.0971","34042495784.1484","36202666666.6667","37074666666.6667","41272000000","56568000000","59317333333.3333","61049600000","51817333333.3333","49926400000","58430400000","68536266666.6667","70650400000","49295200000","61865066666.6667","85604266666.6667","77105079466.6666","81355600000","101933706666.667","136127200000","197026560000","235673675076.16","264695967447.52","344351854933.334","221808590400","280002683174.933","395989916866.667","423067002716.667","412916177200","382083913326.666","243587049039.558","224830620533.756","258904212525.599","334381499879.283","306480849698.785","205887367564.602","",
"Sudán","SDN","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","784307539.465913","739926886.624268","720670001.679103","1030600002.0612","1262259631.5639","916659803.287431","809307692.307694","787230769.23077","830544425.194815","555560000","457200000","598622222.222223","824033333.333334","511400000","382200000","368900000","376400000","601700000","682900000","677320000","642600000","625200000","880800000","1838700000","1731100000","2110490000","2588660000","3843710000","5019235827.78632","6044867547.37594","9582520737.14264","12168504560.2007","8617886466.43557","11785001454.4787","11039723501.6939","5139579155.96465","6056865354.7344","6059926043.21962","4911792485.52157","4639355353.18335","5884045887.37555","5122821139.4206","5203179837.82677","5126766430.73659","",
"Senegal","SEN","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","608671204.583563","696178343.732228","703660398.425797","864947375.054613","686842344.086736","832637415.032083","830463693.73318","1002165915.81191","903512935.500854","972587333.855298","915834523.952885","855200699.565866","1076764779.84536","1124159394.45223","1161799796.45891","1258870069.0379","1536922946.01862","1382454622.06776","1438465411.16997","1233496320.79467","1294441501.70819","1593049198.87139","1442761203.59124","1339311324.23151","1469091606.06497","1522714185.81604","1394953354.5668","1468509540.50978","1595647823.51139","1944212988.9173","2339675738.23275","2562709471.70904","2578414870.57661","3079515594.28798","3799909960.89492","3299153088.24907","3421347273.50016","4060552764.64885","4209570909.46504","4494355538.65516","4600793330.1439","4303023449.43592","4398393862.20262","4928072070.17066","5731176879.19021","","","",
"Singapur","SGP","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","3243377778.93098","5143310591.67107","8061992178.50177","8276472824.01501","9387084700.70872","11230630486.3585","13777772896.7278","18648844408.5001","25238553006.5635","29366329691.3862","30386093632.234","31029081200.6479","31846857058.5376","29728882126.1776","29774273797.6788","37811362862.954","52148378200.4298","60110139255.0561","73997590848.9041","82714306387.6589","90979762221.449","104530175883.946","130745990169.853","170205556045.507","179391755203.307","180630688524.37","153693859849.167","167896563727.293","196286425271.999","178731472089.009","185017568713.449","215645444891.947","268538629396.226","318164741295.273","381120143492.491","444307981876.913","492874764479.194","419568598627.11","538336130447.804","633766010665.584","645340847180.935","667672180931.831","675525275245.649","621099994544.76","603610071981.266","687221463873.853","774776036228.614","766746479819.671","731616232507.292","859062759741.47",
"Islas Salomón","SLB","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","17935067.201955","27374381.3267613","36149254.2830213","40290349.9651847","74252481.745354","84957442.769065","79180268.114129","74348341.3034072","78968563.5126506","107637882.168092","83943002.5081538","83835773.7662779","87515963.3103849","107466126.721675","105091409.903739","97794064.339241","116401141.909937","138758922.167958","172191316.714071","193628263.913329","211309785.959658","217000067.762868","229489746.274379","199017820.200427","226326568.22437","128769680.992258","98764543.7842485","52153333.0261388","95413260.0758871","126955928.886315","154873052.965645","175145582.386238","232919310.680075","279771398.311545","237330170.205633","334778544.936182","566074822.15902","652256160.512629","604833540.011983","613377152.430426","577569934.643329","596408172.26547","635342127.392287","723174816.941501","641181034.401875","485478855.810944","",
"Sierra Leona","SLE","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","162843910.128484","211643580.663363","243147280.736388","276053199.62088","203606514.784579","147983640.945582","142097127.169479","173947688.229837","160065565.242569","152670870.239665","183006401.552176","156618285.922254","178022219.618418","210347153.822874","225080118.392948","204237997.684749","179078443.757202","217636028.696143","129026823.457753","110428164.532044","49104288.6653608","57535664.0816363","34816580.2477005","62469928.9000418","85412755.3878202","116440990.372718","178533545.361421","211709438.962029","267166331.345732","314854390.102886","373840282.630795","348113106.648199","379563824.494325","426525900.245735","547665897.758826","1242650390.18562","1768464063.47124","1510539944.70542","787912859.0767","796004467.752928","857414412.316591","982440041.520512","1079783711.1044","716203026.120614","",
"El Salvador","SLV","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","899640000","1126400000","959600000","1355680000","1270760000","970200000","867840000","930840000","954240000","951360000","1055861834.44453","950660000","962820000","934580000","1002579703.09078","927954261.954262","1006957041.76218","1178166065.14788","1352198195.61793","1620979486.93541","1694917190.17705","2224125624.55389","2312507138.77785","2332900000","2650200000","2603500000","2679600000","2862191937.15393","2976050173.14003","3516830000","4005070000","4657280000","4989000000","4292765311.30289","5027624906.95867","5940297855.203","6188885212.23516","6611600026.26342","6732651568.22523","7038574510.83568","7004149337.11535","7388273026.80877","7789397195.01736","8228675325.91281","6449859209.89106","",
"San Marino","SMR","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11850849406.8288","14958480593.6139","11916974414.0383","13167000414.7645","16220509342.5408","15577541060.8105","19329519253.7704","20032413159.2978","18199130430.5748","19933550593.1796","22503385654.3282","25625867145.2837","26807980692.0176","26150231610.2784","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","45320494593.8923","47288774839.5039","64932860574.7853","91083263098.5326","74408950370.0732","60880427933.5287","59108133071.3588","59836949146.3545","59484710547.9218","52454154422.7208","65287157846.2557","66941120973.0571","69988597122.2057","82028421428.2411","78701215510.562","80799087344.4936","80206215261.4179","82057714394.0762","85112956774.0483","92660989058.398","93930774034.1093","85820717391.9235","100469380072.079","118111125731.165","113744394779.325","117078309813.416","149204970844.916","189561675034.974","246756929829.189","288229229823.178","346717135306.401","419623462466.471","320217599573.148","418453026877.8","501807931632.463","493669056354.351","501649336662.434","479224825426.889","370340155263.491","347424677155.38","404084108220.625","452862401696.302","449485786079.602","367783207808.458","",
"Sudán del Sur","SSD","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3789118221.52178","2534790000","1664022400","2621202000","3180630000","3721810000","2430940000","",
"África al sur del Sahara","SSF","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","45367877394.6576","47357987558.3556","65021934323.0039","91172942528.7686","74498126748.2985","60958649018.6793","59186667708.3123","59936173799.9722","59603436062.6229","52586562801.088","65445549646.5457","67131112752.4799","70175540026.3721","82268914587.9493","78929687486.2139","81055099512.7794","80535255346.978","82383556903.964","85475548935.48","93020462063.89","94329418330.3004","86217953275.9745","100924863499.574","118629273856.57","114294443109.724","117670854586.164","149868042687.765","190221838415.509","247503928102.168","289111030636.961","347585254612.562","420535816058.223","321084658500.676","419307253121.213","502761645383.22","495044533179.68","503168170125.342","480635553799.31","371682450896.634","348824873375.035","405700100732.297","454601914424.145","451152013730.608","368906862768.627","",
"Pequeños Estados","SST","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279421739624.277","339229924415.282","260910433320.009","299420858238.088","378078492877.807","398913237432.805","418560371626.091","416521796512.269","341195415500.172","297045987385.593","346194401876.168","387180527103.209","361518770722.04","292617711392.234","",
"Santo Tomé y Príncipe","STP","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","17892969.5177329","7726150.84222302","8741594.82176381","24053077.5940152","25544488.0372704","31392236.2187293","22532887.0318119","11106925.7459509","11600395.5438032","10714488.5755605","14470545.3775097","9389210.58919558","13615274.6510685","8245526.28160316","11484384.0481797","9507328.21457862","8140000","","","","","","","12400310","11303244.3","16375327.5","16828167.1","12365638.98228","15908297.22","16999685.132318","16263117.1878785","17914098.9466531","22267988.4796186","20275075.6054507","19448648.8497074","21256130.8906042","26209116.2833675","31209774.7888855","33957847.3097185","54439019.228839","99600674.4807198","96916083.8772569","102843861.004698","94784711.577818","98258018.653594","75865396.7237912","55747351.4958576","",
"Suriname","SUR","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439600000","1436100000","1656000000","2069900000","1718300000","2351597840.32374","2863817997.68049","2898933437.11544","2616005808.73952","2373187131.10342","1857655933.41128","1626978220.57685","2170856948.12614","2271303420.15802","2307846088.9845","2454058552.25139","",
"República Eslovaca","SVK","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7576249295.77797","9122850670.4003","11218960999.9039","11112927827.9469","12123269373.6231","13449570139.9355","12368961239.7569","14405014944.1604","15752685948.3972","13406616060.4792","19701379419.5319","41248181087.7556","47559055892.3023","60427764336.3807","75207946909.1608","84809599279.1158","64007513774.0346","71693961831.0599","87874540552.8221","89327110600.0736","96494626089.1111","97202214138.2815","84152357821.996","86221913785.3785","94107494752.2144","105132610805.931","101374265512.152","94914662268.0445","",
"Eslovenia","SVN","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7144400000","6727100000","8322500000","10064400000","10244400000","10218000000","10921500000","10400200000","11084100000","11710700000","13206800000","16230800000","20133800000","22831200000","27230213747.7595","34632733640.6676","39283916899.8042","30008557802.9894","31758720735.4763","37562176599.563","34796087498.1731","36667251151.6426","39115265226.1642","34356511489.1456","36142323547.8526","42026817424.5383","47875138731.9772","47500107230.4852","43678029323.8934","53568286118.1273",
"Suecia","SWE","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","8255995787.05407","9149603384.27042","10767642480.6946","14840002293.1685","19144371178.5072","21041334555.6155","22403686830.3939","23349552899.7086","27082976659.3678","35003803294.2104","39388371278.278","37105817035.8139","35527645603.13","35620350142.9574","37727917442.1394","38877532576.8123","46651622204.4411","57303371195.3879","65063744137.1077","69393672949.8857","80220832054.1316","78702173131.9028","79525591052.6368","68912136089.6211","83268969297.4031","110160556967.182","115682088618.022","115088091087.163","120405357667.696","124277710471.47","133425974706.354","123931939446.313","124627352028.942","158159556058.918","194107124359.246","215249529255.554","254151158315.736","306669488314.281","333279362366.835","239553239156.055","280581829739.934","327039221713.439","311390682500.752","316048925870.633","317346149031.047","269002332088.882","265672930021.629","287798888124.361","312269234449.659","316326687287.506","296688447323.485","",
"Eswatini","SWZ","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","206187993.50656","235291650.092668","234944999.7957","233794999.7967","244259999.7876","300348232.243224","450673851.427671","497619050.233236","411487829.138803","411901983.756373","345358754.597924","275679495.73662","381850288.039245","573173327.221232","652835371.519496","732228800.52923","819573658.079385","858576439.124113","933655951.334977","932582311.7541","1035623162.67844","1173771775.40642","1139747624.59202","1219518608.55324","1225382016.51176","1152037521.98938","1374972051.42202","1276726579.77429","1287453742.9986","1902385588.12404","2109242625.24431","2075926875.92531","2079540122.56427","2399713857.36864","2042263730.46598","2066217534.86133","2275344210.0773","1783703441.5282","1917902059.96021","2072221717.40991","2140489648.35095","1999150041.92683","1828471070.84181","2098337541.89127","2044012100.25971","2194060057.22123","1911040252.6354","",
"Sint Maarten (Dutch part)","SXM","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1058548044.69274","1211522905.02793","1286172625.69833","1300458100.55866","1277765363.12849","1236810055.86592","990800668.497206","827635964.726256","1110600093.01117","541382400.44134","",
"Seychelles","SYC","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","37728049.8234798","54648574.0461335","72722391.1042684","94759143.8601642","102770952.883003","97622653.8491111","84388761.8233394","84157456.1417706","102135836.205764","118787364.759353","129744403.023582","155635745.370811","184772280.307874","182500786.480609","233430861.386511","221854341.717696","247376896.003294","314038315.556527","311420909.407074","344751914.909255","344200148.223166","379067346.860954","375751231.663613","431416948.729548","491822324.111842","518850985.76191","557429443.779679","628805856.188836","637138208.027026","729478462.542014","860632522.42083","857306113.013003","906953247.927759","853443701.188038","850321188.5314","952429512.25538","1353186604.61924","1491047536.37259","1385889400.19","1314468479.93307","1367178287.0645","1578371414.95027","1701804829.44766","1633356365.57418","1115174360.77688","",
"República Árabe Siria","SYR","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1545550000","1958600000","2929000000","3341000000","3172500000","2921400000","2879600000","2697500000","2890100000","1935700000","2315900000","2397000000","4357600000","5459900000","4917200000","4999400000","5280000000","5830000000","6201000000","6504000000","6060000000","5177000000","5813000000","7190000000","7866000000","8477000000","7327000000","10218500000","11907000000","13596800000","16210992197.1401","20289329071.3201","16026286879.9603","19918610841.1065","","","","","","","","","","","",
"Islas Turcas y Caicos","TCA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","628639629","662373031.664429","747401629.180792","613870642.128048","845122100.744874","","","",
"Chad","TCD","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","132375616.618946","119540436.361957","92867841.7680601","71369896.4881034","87523912.954446","61992125.3253213","106837125.724238","147847612.951492","99485165.0584223","146636252.742973","182709882.488927","226769863.750502","198979149.137802","274218346.635799","233376063.982243","226535162.139392","203155374.914207","195140640.646144","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","82274605507.074","82717894624.4041","93328577621.6173","90542680980.8926","88812121876.2285","110767981634.407","132291654234.66","150302028501.846","176298026010.94","203102902552.506","239209394206.244","267782142138.685","336208963065.735","416212684512.679","464507264452.141","451248907475.247","421002835120.268","437201888662.74","533543439843.375","522797841225.696","578203088112.812","819076055319.552","1052218612517.68","1300558682682.7","1617447764873.37","2004696881773.8","2368769797236.92","2019820473284.45","2607372482192","3119326942187.78","3342572300805.21","3560069774825.64","3753072635763.6","3564402105833.42","3418895573634.62","3853932651288.5","4168622171529.52","4165957792116.38","4100507603121.22","",
"Europa y Asia central (BIRF y la AIF)","TEC","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187756328458.633","237086569532.196","265534802211.241","276278697267.036","265269096597.133","242952136851.428","301489645509.372","313670477385.174","340138036998.285","434115329008.282","575514761015.888","713841513340.601","883598876255.976","1099779320626.01","1424720612954.6","1013354207180.92","1218779945220.96","1527707525414.74","1573883363193.59","1623705673161.73","1606932224224.75","1273117924636.39","1210458920600.28","1427197249906.44","1655052734863.34","1653905574466.89","1434580684640.4","",
"Togo","TGO","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","235899039.919896","175360418.995607","189089376.603264","233914332.939475","305221410.729557","345982658.488772","570343873.374192","490392255.844288","449772330.216084","360231526.88194","384884848.241662","392513994.333422","493540532.36088","535216077.254263","561339599.957085","563747088.363196","695708767.274486","660554542.20118","580289980.892671","375487467.968885","408370105.24962","473488420.950622","602450465.997831","546009462.026461","540705213.123472","500255616.820115","457674386.25326","455277239.49497","543032719.350739","720958675.926375","792286871.827572","857678017.362255","879600336.15733","975457204.649611","1221704896.44923","1270069452.09905","1397196921.18519","2081735428.9434","2004740893.23585","2318817195.20829","2144036489.0644","1858822854.08868","1856313432.80541","1854325659.32897","1954535857.21066","1923725573.75538","2005388033.55332","",
"Tailandia","THA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","2989165045.53299","3621011142.82988","4178165194.58912","5133283977.79543","6662662254.19146","8574503442.59679","9253810556.40536","9415256844.96616","9226562144.81492","10415229552.9188","10221982948.4032","12136152044.497","15762783657.3207","21725202214.5222","26879572677.6124","31288759618.8351","37758400992.542","42919349895.0362","49604807760.3208","58705883381.7782","74092754636.6803","75384692682.6971","76161438261.4094","69232188606.9059","74502062917.7025","85996774163.1502","80023990239.1564","84863843158.6845","97031832737.3151","117262828427.82","131739970000","155886340000","186971240000","213345940000","186302056454.442","232905945106.911","269588606027.878","282234045467.389","288789039939.69","285937697578.852","276342059500.101","283737190551.596","313181619956.646","337311403564.148","334995615748.119","270967808715.124","",
"Tayikistán","TJK","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","769367500","995657100","1221538500","882139545.493568","1158051648.57186","1577440531.09831","2133171834.1282","1662443311.07034","2248751275.1924","2932781293.33381","3528283667.7246","3733499702.94772","3186157114.75444","2563997736.831","2250203586.96343","2701280646.30202","2660767411.85552","2883915633.3602","2949697975.61839","",
"Turkmenistán","TKM","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","93076722908.7216","123492149135.372","134750831390.162","122659315996.847","117266680012.401","129783697969.312","124113168455.091","107924412749.762","120365315357.706","135638953065.194","150878020809.872","170293003313.962","170429258910.937","180801962345.358","192894725625.932","221843450772.338","264296394328.211","290129447412.877","319631896316.627","356709775459.275","370748515011.781","442771020161.548","423167488908.086","418361938775.47","454284305303.575","558134286536.657","672912111857.662","810764603348.57","925207575484.15","1062903628090.58","835122019906.898","1049689920243.47","1289715560593.35","1307382111112.62","1309399195405.44","1280289679625.44","1105346847103.99","1089715478886.89","1225857096340.42","1318417131329.62","1326519527954.73","1146083503492.22","",
"Timor-Leste","TLS","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690858528.248566","1405428507.39111","2474879917.30578","2013583030.85493","2537973946.97361","3688195717.84524","3984861210.49689","3429119165.34049","2243310322.25222","1398637019.26809","660115000","878016129.901685","1008089569.6068","1312564215.6896","744260184.429666","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281506718842.268","339516431934.884","410173516744.974","540654607790.739","381326618697.149","449735152190.886","476854681964.262","554040771313.733","514694569098.308","471502675574.367","340661208432.619","304967149163.459","379921166975.764","467507597929.091","458766861325.479","309928001414.202","",
"Tonga","TON","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","3935680.63018118","4706841.99300053","5286452.24753767","8876138.89898584","16071091.390885","10002854.1237883","10515031.1111934","14358105.2731411","13965007.7306438","17327873.8964946","20436672.1182395","23004662.7768394","16661847.6434413","22403664.864743","25859690.0416773","23637540.0476863","29117117.7455658","31099044.7667189","35236539.5724517","43965448.9349603","36921856.7896671","35524906.6511813","33205334.0852403","38783001.8014894","","","","","","","28984882.9815143","40140364.1776602","45365567.538829","51468687.2790412","53117509.8324644","51320534.0293089","47295291.5583542","63264139.4323016","53902925.5464006","54118324.8639396","91771910.7602362","103723766.461116","116405417.223103","97232124.5828024","88413230.2482896","122133784.75608","139564900.964498","155722248.389808","167915879.818638","152443584.445248","",
"Asia meridional (BIRF y la AIF)","TSA","Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","8428672789.85047","9800579443.95462","11334083362.9106","12687971812.0049","15854871498.9846","19159056445.0268","19237923103.7188","19510564606.2805","20860065958.6842","21565787939.6026","20988041622.0839","21768825048.373","24942192963.7534","27661910884.6453","31265068421.9359","35664302317.6315","37040551128.9236","40729151942.8389","43905125947.4468","50783129980.9435","61249566777.9764","64857183050.0375","69973119535.0777","70712133209.8692","76711792703.8889","88809187462.4813","91727718633.5374","101256987010.578","120466899903.864","156671629391.94","201903650551.65","248673158841.773","305985860069.661","382132119228.961","329948653199.204","427066837263.805","538611133391.171","535083972414.576","564721244294.671","588309558714.94","532892398447.168","536576061067.09","605210518129.197","664626573873.762","675225827262.508","593670833947.543","",
